RT(milliseconds),RT(minutes) - NOT USED BY IMPORT,RI,TIC
45760,0.7626666666666667,0.0,356132.0
46080,0.768,0.0,355160.0
46400,0.7733333333333333,0.0,355132.0
46720,0.7786666666666666,0.0,355712.0
47040,0.784,0.0,356678.0
47360,0.7893333333333333,0.0,356807.0
47680,0.7946666666666666,0.0,356946.0
48000,0.8,0.0,356086.0
48320,0.8053333333333333,0.0,356342.0
48640,0.8106666666666666,0.0,356171.0
48960,0.816,0.0,355237.0
49280,0.8213333333333334,0.0,355251.0
49600,0.8266666666666667,0.0,356942.0
49920,0.832,0.0,357775.0
50240,0.8373333333333334,0.0,356925.0
50560,0.8426666666666667,0.0,357096.0
50880,0.848,0.0,357338.0
51200,0.8533333333333334,0.0,355506.0
51520,0.8586666666666667,0.0,355533.0
51840,0.864,0.0,356484.0
52160,0.8693333333333333,0.0,356738.0
52480,0.8746666666666667,0.0,357047.0
52800,0.88,0.0,356958.0
53120,0.8853333333333333,0.0,357396.0
53440,0.8906666666666667,0.0,356599.0
53760,0.896,0.0,356096.0
54080,0.9013333333333333,0.0,357238.0
54400,0.9066666666666666,0.0,356439.0
54720,0.912,0.0,355579.0
55040,0.9173333333333333,0.0,356393.0
55360,0.9226666666666666,0.0,357551.0
55680,0.928,0.0,357818.0
56000,0.9333333333333333,0.0,359503.0
56320,0.9386666666666666,0.0,360020.0
56640,0.944,0.0,355728.0
56960,0.9493333333333334,0.0,354685.0
57280,0.9546666666666667,0.0,356044.0
57600,0.96,0.0,356480.0
57920,0.9653333333333334,0.0,355625.0
58240,0.9706666666666667,0.0,355271.0
58560,0.976,0.0,357258.0
58880,0.9813333333333333,0.0,357090.0
59200,0.9866666666666667,0.0,356400.0
59520,0.992,0.0,355580.0
59840,0.9973333333333333,0.0,347685.0
60160,1.0026666666666666,0.0,368008.0
60480,1.008,0.0,362407.0
60800,1.0133333333333334,0.0,347720.0
61120,1.0186666666666666,0.0,355733.0
61440,1.024,0.0,357447.0
61760,1.0293333333333334,0.0,355656.0
62080,1.0346666666666666,0.0,355810.0
62400,1.04,0.0,357574.0
62720,1.0453333333333332,0.0,357086.0
63040,1.0506666666666666,0.0,357258.0
63360,1.056,0.0,356895.0
63680,1.0613333333333332,0.0,356215.0
64000,1.0666666666666667,0.0,355730.0
64320,1.072,0.0,356528.0
64640,1.0773333333333333,0.0,356693.0
64960,1.0826666666666667,0.0,356372.0
65280,1.088,0.0,357107.0
65600,1.0933333333333333,0.0,356301.0
65920,1.0986666666666667,0.0,357303.0
66240,1.104,0.0,357762.0
66560,1.1093333333333333,0.0,357226.0
66880,1.1146666666666667,0.0,356985.0
67200,1.12,0.0,357099.0
67520,1.1253333333333333,0.0,357070.0
67840,1.1306666666666667,0.0,356355.0
68160,1.136,0.0,356041.0
68480,1.1413333333333333,0.0,354988.0
68800,1.1466666666666667,0.0,354957.0
69120,1.152,0.0,355379.0
69440,1.1573333333333333,0.0,355131.0
69760,1.1626666666666667,0.0,355420.0
70080,1.168,0.0,354961.0
70400,1.1733333333333333,0.0,354004.0
70720,1.1786666666666668,0.0,355175.0
71040,1.184,0.0,356412.0
71360,1.1893333333333334,0.0,356406.0
71680,1.1946666666666668,0.0,355469.0
72000,1.2,0.0,356602.0
72320,1.2053333333333334,0.0,356768.0
72640,1.2106666666666666,0.0,355878.0
72960,1.216,0.0,355995.0
73280,1.2213333333333334,0.0,356085.0
73600,1.2266666666666666,0.0,356148.0
73920,1.232,0.0,355167.0
74240,1.2373333333333334,0.0,355116.0
74560,1.2426666666666666,0.0,355105.0
74880,1.248,0.0,355385.0
75200,1.2533333333333334,0.0,355148.0
75520,1.2586666666666666,0.0,355514.0
75840,1.264,0.0,355834.0
76160,1.2693333333333334,0.0,354962.0
76480,1.2746666666666666,0.0,355269.0
