RT(milliseconds),RT(minutes) - NOT USED BY IMPORT,RI,TIC
27840,0.464,0.0,363390.0
28160,0.4693333333333333,0.0,362651.0
28480,0.4746666666666667,0.0,363798.0
28800,0.48,0.0,366240.0
29120,0.48533333333333334,0.0,368068.0
29440,0.49066666666666664,0.0,366164.0
29760,0.496,0.0,364653.0
30080,0.5013333333333333,0.0,365753.0
30400,0.5066666666666667,0.0,366295.0
30720,0.512,0.0,366857.0
31040,0.5173333333333333,0.0,366863.0
31360,0.5226666666666666,0.0,366424.0
31680,0.528,0.0,365409.0
32000,0.5333333333333333,0.0,366458.0
32320,0.5386666666666666,0.0,367303.0
32640,0.544,0.0,367223.0
32960,0.5493333333333333,0.0,366103.0
33280,0.5546666666666666,0.0,364211.0
33600,0.56,0.0,365622.0
33920,0.5653333333333334,0.0,367514.0
34240,0.5706666666666667,0.0,368490.0
34560,0.576,0.0,367432.0
34880,0.5813333333333334,0.0,366337.0
35200,0.5866666666666667,0.0,366873.0
35520,0.592,0.0,368496.0
35840,0.5973333333333334,0.0,368601.0
36160,0.6026666666666667,0.0,367168.0
36480,0.608,0.0,367052.0
36800,0.6133333333333333,0.0,368823.0
37120,0.6186666666666667,0.0,369108.0
37440,0.624,0.0,369037.0
37760,0.6293333333333333,0.0,367965.0
38080,0.6346666666666667,0.0,368685.0
38400,0.64,0.0,370237.0
38720,0.6453333333333333,0.0,371921.0
39040,0.6506666666666666,0.0,371749.0
39360,0.656,0.0,371104.0
39680,0.6613333333333333,0.0,369884.0
40000,0.6666666666666666,0.0,371069.0
40320,0.672,0.0,371190.0
40640,0.6773333333333333,0.0,371029.0
40960,0.6826666666666666,0.0,370938.0
41280,0.688,0.0,371564.0
41600,0.6933333333333334,0.0,372100.0
41920,0.6986666666666667,0.0,372699.0
42240,0.704,0.0,371745.0
42560,0.7093333333333334,0.0,371430.0
42880,0.7146666666666667,0.0,371647.0
43200,0.72,0.0,373129.0
43520,0.7253333333333334,0.0,375148.0
43840,0.7306666666666667,0.0,373557.0
44160,0.736,0.0,371957.0
44480,0.7413333333333333,0.0,372833.0
44800,0.7466666666666667,0.0,373149.0
45120,0.752,0.0,373814.0
45440,0.7573333333333333,0.0,374895.0
45760,0.7626666666666667,0.0,373890.0
46080,0.768,0.0,373664.0
46400,0.7733333333333333,0.0,374402.0
46720,0.7786666666666666,0.0,374393.0
47040,0.784,0.0,375048.0
47360,0.7893333333333333,0.0,374916.0
47680,0.7946666666666666,0.0,374244.0
48000,0.8,0.0,373597.0
48320,0.8053333333333333,0.0,374682.0
48640,0.8106666666666666,0.0,374359.0
48960,0.816,0.0,374668.0
49280,0.8213333333333334,0.0,374947.0
49600,0.8266666666666667,0.0,375573.0
49920,0.832,0.0,374995.0
50240,0.8373333333333334,0.0,374390.0
50560,0.8426666666666667,0.0,376176.0
50880,0.848,0.0,376050.0
51200,0.8533333333333334,0.0,375492.0
51520,0.8586666666666667,0.0,374795.0
51840,0.864,0.0,373555.0
52160,0.8693333333333333,0.0,374829.0
52480,0.8746666666666667,0.0,375354.0
52800,0.88,0.0,375714.0
53120,0.8853333333333333,0.0,375108.0
53440,0.8906666666666667,0.0,375666.0
53760,0.896,0.0,376275.0
54080,0.9013333333333333,0.0,375609.0
54400,0.9066666666666666,0.0,375627.0
54720,0.912,0.0,376140.0
55040,0.9173333333333333,0.0,376226.0
55360,0.9226666666666666,0.0,377046.0
55680,0.928,0.0,376967.0
56000,0.9333333333333333,0.0,376625.0
56320,0.9386666666666666,0.0,378119.0
56640,0.944,0.0,377580.0
56960,0.9493333333333334,0.0,376587.0
57280,0.9546666666666667,0.0,375913.0
57600,0.96,0.0,376828.0
57920,0.9653333333333334,0.0,378819.0
58240,0.9706666666666667,0.0,378766.0
58560,0.976,0.0,376943.0
58880,0.9813333333333333,0.0,375521.0
59200,0.9866666666666667,0.0,375507.0
59520,0.992,0.0,377764.0
59840,0.9973333333333333,0.0,378732.0
60160,1.0026666666666666,0.0,376836.0
60480,1.008,0.0,375678.0
60800,1.0133333333333334,0.0,377526.0
61120,1.0186666666666666,0.0,377995.0
61440,1.024,0.0,376523.0
61760,1.0293333333333334,0.0,375550.0
62080,1.0346666666666666,0.0,376245.0
62400,1.04,0.0,377017.0
62720,1.0453333333333332,0.0,378808.0
63040,1.0506666666666666,0.0,377754.0
63360,1.056,0.0,376954.0
63680,1.0613333333333332,0.0,377454.0
64000,1.0666666666666667,0.0,377754.0
64320,1.072,0.0,377725.0
64640,1.0773333333333333,0.0,377758.0
64960,1.0826666666666667,0.0,377181.0
65280,1.088,0.0,377567.0
65600,1.0933333333333333,0.0,378081.0
65920,1.0986666666666667,0.0,377323.0
66240,1.104,0.0,376239.0
66560,1.1093333333333333,0.0,376326.0
66880,1.1146666666666667,0.0,376527.0
67200,1.12,0.0,377754.0
67520,1.1253333333333333,0.0,379304.0
67840,1.1306666666666667,0.0,378117.0
68160,1.136,0.0,376234.0
68480,1.1413333333333333,0.0,376917.0
68800,1.1466666666666667,0.0,377768.0
69120,1.152,0.0,378364.0
69440,1.1573333333333333,0.0,379687.0
69760,1.1626666666666667,0.0,378215.0
70080,1.168,0.0,377956.0
70400,1.1733333333333333,0.0,380027.0
70720,1.1786666666666668,0.0,381101.0
71040,1.184,0.0,378783.0
71360,1.1893333333333334,0.0,378571.0
71680,1.1946666666666668,0.0,379893.0
72000,1.2,0.0,380798.0
72320,1.2053333333333334,0.0,381373.0
72640,1.2106666666666666,0.0,380426.0
72960,1.216,0.0,381121.0
73280,1.2213333333333334,0.0,382200.0
73600,1.2266666666666666,0.0,382804.0
73920,1.232,0.0,381839.0
74240,1.2373333333333334,0.0,381077.0
74560,1.2426666666666666,0.0,381559.0
74880,1.248,0.0,382205.0
75200,1.2533333333333334,0.0,383367.0
75520,1.2586666666666666,0.0,383447.0
75840,1.264,0.0,382981.0
76160,1.2693333333333334,0.0,382017.0
76480,1.2746666666666666,0.0,383068.0
76800,1.28,0.0,384175.0
77120,1.2853333333333334,0.0,382406.0
77440,1.2906666666666666,0.0,380284.0
77760,1.296,0.0,381029.0
78080,1.3013333333333332,0.0,381086.0
78400,1.3066666666666666,0.0,382298.0
78720,1.312,0.0,383363.0
79040,1.3173333333333332,0.0,384111.0
79360,1.3226666666666667,0.0,383168.0
79680,1.328,0.0,381388.0
80000,1.3333333333333333,0.0,382282.0
80320,1.3386666666666667,0.0,383095.0
80640,1.344,0.0,383433.0
80960,1.3493333333333333,0.0,384823.0
81280,1.3546666666666667,0.0,385147.0
81600,1.36,0.0,384021.0
81920,1.3653333333333333,0.0,385826.0
82240,1.3706666666666667,0.0,391409.0
82560,1.376,0.0,403178.0
82880,1.3813333333333333,0.0,433414.0
83200,1.3866666666666667,0.0,512757.0
83520,1.392,0.0,701795.0
83840,1.3973333333333333,0.0,1096073.0
84160,1.4026666666666667,0.0,1847026.0
84480,1.408,0.0,3143931.0
84800,1.4133333333333333,0.0,5191489.0
85120,1.4186666666666667,0.0,8167010.0
85440,1.424,0.0,1.2185618E7
85760,1.4293333333333333,0.0,1.7271982E7
86080,1.4346666666666668,0.0,2.3370238E7
86400,1.44,0.0,3.0364512E7
86720,1.4453333333333334,0.0,3.8094264E7
87040,1.4506666666666668,0.0,4.6397732E7
87360,1.456,0.0,5.509586E7
87680,1.4613333333333334,0.0,6.4006736E7
88000,1.4666666666666666,0.0,7.293268E7
88320,1.472,0.0,8.1574256E7
88640,1.4773333333333334,0.0,8.9434672E7
88960,1.4826666666666666,0.0,9.5447568E7
89280,1.488,0.0,9.7407008E7
89600,1.4933333333333334,0.0,9.1810464E7
89920,1.4986666666666666,0.0,7.639304E7
90240,1.504,0.0,5.469052E7
90560,1.5093333333333334,0.0,3.458514E7
90880,1.5146666666666666,0.0,2.0828652E7
91200,1.52,0.0,1.2934636E7
91520,1.5253333333333334,0.0,8639178.0
91840,1.5306666666666666,0.0,6207332.0
92160,1.536,0.0,4719316.0
92480,1.5413333333333334,0.0,3742863.0
92800,1.5466666666666666,0.0,3065366.0
93120,1.552,0.0,2576202.0
93440,1.5573333333333332,0.0,2214835.0
93760,1.5626666666666666,0.0,1941331.0
94080,1.568,0.0,1729463.0
94400,1.5733333333333333,0.0,1559246.0
94720,1.5786666666666667,0.0,1422276.0
95040,1.584,0.0,1312575.0
95360,1.5893333333333333,0.0,1220125.0
95680,1.5946666666666667,0.0,1141761.0
96000,1.6,0.0,1073512.0
96320,1.6053333333333333,0.0,1013819.0
96640,1.6106666666666667,0.0,962803.0
96960,1.616,0.0,915139.0
97280,1.6213333333333333,0.0,872952.0
97600,1.6266666666666667,0.0,834411.0
97920,1.632,0.0,269634.0
98240,1.6373333333333333,0.0,269597.0
98560,1.6426666666666667,0.0,269570.0
98880,1.648,0.0,269560.0
99200,1.6533333333333333,0.0,268372.0
99520,1.6586666666666667,0.0,264963.0
99840,1.664,0.0,266578.0
100160,1.6693333333333333,0.0,272264.0
100480,1.6746666666666667,0.0,275318.0
100800,1.68,0.0,271101.0
101120,1.6853333333333333,0.0,266636.0
101440,1.6906666666666668,0.0,266984.0
101760,1.696,0.0,269081.0
102080,1.7013333333333334,0.0,272375.0
102400,1.7066666666666668,0.0,281201.0
102720,1.712,0.0,301980.0
103040,1.7173333333333334,0.0,341279.0
103360,1.7226666666666666,0.0,396374.0
103680,1.728,0.0,446004.0
104000,1.7333333333333334,0.0,468127.0
104320,1.7386666666666666,0.0,459923.0
104640,1.744,0.0,432016.0
104960,1.7493333333333334,0.0,396473.0
105280,1.7546666666666666,0.0,362392.0
105600,1.76,0.0,334691.0
105920,1.7653333333333334,0.0,314569.0
106240,1.7706666666666666,0.0,300867.0
106560,1.776,0.0,291805.0
106880,1.7813333333333334,0.0,285870.0
107200,1.7866666666666666,0.0,281993.0
107520,1.792,0.0,279450.0
107840,1.7973333333333332,0.0,277743.0
108160,1.8026666666666666,0.0,276536.0
108480,1.808,0.0,275682.0
108800,1.8133333333333332,0.0,275050.0
109120,1.8186666666666667,0.0,274591.0
109440,1.824,0.0,274276.0
109760,1.8293333333333333,0.0,274031.0
110080,1.8346666666666667,0.0,273811.0
110400,1.84,0.0,273644.0
110720,1.8453333333333333,0.0,273533.0
111040,1.8506666666666667,0.0,273457.0
111360,1.856,0.0,273386.0
111680,1.8613333333333333,0.0,273313.0
112000,1.8666666666666667,0.0,273235.0
112320,1.872,0.0,273158.0
112640,1.8773333333333333,0.0,273090.0
112960,1.8826666666666667,0.0,273025.0
113280,1.888,0.0,272963.0
113600,1.8933333333333333,0.0,272933.0
113920,1.8986666666666667,0.0,272937.0
114240,1.904,0.0,272914.0
114560,1.9093333333333333,0.0,272917.0
114880,1.9146666666666667,0.0,272915.0
115200,1.92,0.0,272902.0
115520,1.9253333333333333,0.0,272859.0
115840,1.9306666666666668,0.0,272812.0
116160,1.936,0.0,272778.0
116480,1.9413333333333334,0.0,272745.0
116800,1.9466666666666668,0.0,272738.0
117120,1.952,0.0,272752.0
117440,1.9573333333333334,0.0,272766.0
117760,1.9626666666666666,0.0,272785.0
118080,1.968,0.0,272790.0
118400,1.9733333333333334,0.0,272810.0
118720,1.9786666666666666,0.0,272829.0
119040,1.984,0.0,272829.0
119360,1.9893333333333334,0.0,272796.0
119680,1.9946666666666666,0.0,272759.0
120000,2.0,0.0,272766.0
120320,2.005333333333333,0.0,272814.0
120640,2.010666666666667,0.0,272941.0
120960,2.016,0.0,273289.0
121280,2.021333333333333,0.0,274306.0
121600,2.026666666666667,0.0,277856.0
121920,2.032,0.0,291015.0
122240,2.037333333333333,0.0,340049.0
122560,2.042666666666667,0.0,521879.0
122880,2.048,0.0,1176009.0
123200,2.0533333333333332,0.0,3391548.0
123520,2.058666666666667,0.0,1.0282983E7
123840,2.064,0.0,2.9474664E7
124160,2.0693333333333332,0.0,7.5148448E7
124480,2.074666666666667,0.0,1.63639152E8
124800,2.08,0.0,2.98860832E8
125120,2.0853333333333333,0.0,4.47930656E8
125440,2.0906666666666665,0.0,5.5925069E8
125760,2.096,0.0,6.2996275E8
126080,2.1013333333333333,0.0,6.7700352E8
126400,2.1066666666666665,0.0,7.0954573E8
126720,2.112,0.0,7.324073E8
127040,2.1173333333333333,0.0,7.4856544E8
127360,2.1226666666666665,0.0,7.6001971E8
127680,2.128,0.0,7.6804979E8
128000,2.1333333333333333,0.0,7.7359334E8
128320,2.1386666666666665,0.0,7.7729363E8
128640,2.144,0.0,7.7956774E8
128960,2.1493333333333333,0.0,7.8072026E8
129280,2.1546666666666665,0.0,7.8103642E8
129600,2.16,0.0,7.8075795E8
129920,2.1653333333333333,0.0,7.8014477E8
130240,2.1706666666666665,0.0,7.792688E8
130560,2.176,0.0,7.7808314E8
130880,2.1813333333333333,0.0,7.7661248E8
131200,2.1866666666666665,0.0,7.7494579E8
131520,2.192,0.0,7.7313594E8
131840,2.1973333333333334,0.0,7.7125658E8
132160,2.2026666666666666,0.0,7.6927558E8
132480,2.208,0.0,7.6716685E8
132800,2.2133333333333334,0.0,7.6500326E8
133120,2.2186666666666666,0.0,7.6279174E8
133440,2.224,0.0,7.6053459E8
133760,2.2293333333333334,0.0,7.5815091E8
134080,2.2346666666666666,0.0,7.5563046E8
134400,2.24,0.0,7.5304755E8
134720,2.2453333333333334,0.0,7.504112E8
135040,2.2506666666666666,0.0,7.4765165E8
135360,2.256,0.0,7.4482976E8
135680,2.2613333333333334,0.0,7.4192173E8
136000,2.2666666666666666,0.0,7.3898624E8
136320,2.272,0.0,7.3603712E8
136640,2.2773333333333334,0.0,7.3298707E8
136960,2.2826666666666666,0.0,7.2982022E8
137280,2.288,0.0,7.2664064E8
137600,2.2933333333333334,0.0,7.2340275E8
137920,2.2986666666666666,0.0,7.201296E8
138240,2.304,0.0,7.1678899E8
138560,2.3093333333333335,0.0,7.1335795E8
138880,2.3146666666666667,0.0,7.0993299E8
139200,2.32,0.0,7.0651981E8
139520,2.3253333333333335,0.0,7.0298707E8
139840,2.3306666666666667,0.0,6.9940326E8
140160,2.336,0.0,6.9580269E8
140480,2.3413333333333335,0.0,6.9220794E8
140800,2.3466666666666667,0.0,6.8859622E8
141120,2.352,0.0,6.8491437E8
141440,2.3573333333333335,0.0,6.8111725E8
141760,2.3626666666666667,0.0,6.7723552E8
142080,2.368,0.0,6.7336934E8
142400,2.3733333333333335,0.0,6.6949491E8
142720,2.3786666666666667,0.0,6.6550547E8
143040,2.384,0.0,6.6140416E8
143360,2.3893333333333335,0.0,6.5732E8
143680,2.3946666666666667,0.0,6.5324858E8
144000,2.4,0.0,6.4908954E8
144320,2.4053333333333335,0.0,6.4483162E8
144640,2.4106666666666667,0.0,6.4053005E8
144960,2.416,0.0,6.3616742E8
145280,2.421333333333333,0.0,6.3172275E8
145600,2.4266666666666667,0.0,6.2721811E8
145920,2.432,0.0,6.226423E8
146240,2.437333333333333,0.0,6.179799E8
146560,2.4426666666666668,0.0,6.1323194E8
146880,2.448,0.0,6.0842419E8
147200,2.453333333333333,0.0,6.0344749E8
147520,2.458666666666667,0.0,5.9836826E8
147840,2.464,0.0,5.9328307E8
148160,2.469333333333333,0.0,5.8826899E8
148480,2.474666666666667,0.0,5.8319776E8
148800,2.48,0.0,5.7793331E8
149120,2.485333333333333,0.0,5.7249286E8
149440,2.490666666666667,0.0,5.6685056E8
149760,2.496,0.0,5.6106131E8
150080,2.501333333333333,0.0,5.5517818E8
150400,2.506666666666667,0.0,5.4917786E8
150720,2.512,0.0,5.4308461E8
151040,2.517333333333333,0.0,5.369424E8
151360,2.522666666666667,0.0,5.30659744E8
151680,2.528,0.0,5.2410272E8
152000,2.533333333333333,0.0,5.1735664E8
152320,2.538666666666667,0.0,5.10483968E8
152640,2.544,0.0,5.03432288E8
152960,2.5493333333333332,0.0,4.96142592E8
153280,2.554666666666667,0.0,4.88612192E8
153600,2.56,0.0,4.8083952E8
153920,2.5653333333333332,0.0,4.7279728E8
154240,2.570666666666667,0.0,4.6446672E8
154560,2.576,0.0,4.55828384E8
154880,2.5813333333333333,0.0,4.46834208E8
155200,2.5866666666666664,0.0,4.37504192E8
155520,2.592,0.0,4.27865504E8
155840,2.5973333333333333,0.0,4.17852768E8
156160,2.6026666666666665,0.0,4.0746576E8
156480,2.608,0.0,3.96747936E8
156800,2.6133333333333333,0.0,3.85776352E8
157120,2.6186666666666665,0.0,3.74547392E8
157440,2.624,0.0,3.630504E8
157760,2.6293333333333333,0.0,3.51392512E8
158080,2.6346666666666665,0.0,3.39672832E8
158400,2.64,0.0,3.27935232E8
158720,2.6453333333333333,0.0,3.16242816E8
159040,2.6506666666666665,0.0,3.04598592E8
159360,2.656,0.0,2.93038624E8
159680,2.6613333333333333,0.0,2.81621408E8
160000,2.6666666666666665,0.0,2.70345408E8
160320,2.672,0.0,2.592204E8
160640,2.6773333333333333,0.0,2.48219248E8
160960,2.6826666666666665,0.0,2.37366848E8
161280,2.688,0.0,2.26717152E8
161600,2.6933333333333334,0.0,2.16245024E8
161920,2.6986666666666665,0.0,2.05930192E8
162240,2.704,0.0,1.95776256E8
162560,2.7093333333333334,0.0,1.85826128E8
162880,2.7146666666666666,0.0,1.76111488E8
163200,2.72,0.0,1.66613792E8
163520,2.7253333333333334,0.0,1.57332672E8
163840,2.7306666666666666,0.0,1.48280896E8
164160,2.736,0.0,1.39478288E8
164480,2.7413333333333334,0.0,1.30953448E8
164800,2.7466666666666666,0.0,1.22708136E8
165120,2.752,0.0,1.14743064E8
165440,2.7573333333333334,0.0,1.07046616E8
165760,2.7626666666666666,0.0,9.9652592E7
166080,2.768,0.0,9.2583808E7
166400,2.7733333333333334,0.0,8.5825832E7
166720,2.7786666666666666,0.0,7.9387776E7
167040,2.784,0.0,7.3270328E7
167360,2.7893333333333334,0.0,6.7489072E7
167680,2.7946666666666666,0.0,6.2053516E7
168000,2.8,0.0,5.6952744E7
168320,2.8053333333333335,0.0,5.2186164E7
168640,2.8106666666666666,0.0,4.775224E7
168960,2.816,0.0,4.3653392E7
169280,2.8213333333333335,0.0,3.9881572E7
169600,2.8266666666666667,0.0,3.6418384E7
169920,2.832,0.0,3.3256232E7
170240,2.8373333333333335,0.0,3.0383456E7
170560,2.8426666666666667,0.0,2.779228E7
170880,2.848,0.0,2.5467004E7
171200,2.8533333333333335,0.0,2.3384396E7
171520,2.8586666666666667,0.0,2.1530756E7
171840,2.864,0.0,1.9888224E7
172160,2.8693333333333335,0.0,1.8438892E7
172480,2.8746666666666667,0.0,1.7163548E7
172800,2.88,0.0,1.6041428E7
173120,2.8853333333333335,0.0,1.5055967E7
173440,2.8906666666666667,0.0,1.4190788E7
173760,2.896,0.0,1.3431319E7
174080,2.9013333333333335,0.0,1.2762161E7
174400,2.9066666666666667,0.0,1.2169439E7
174720,2.912,0.0,1.1641176E7
175040,2.917333333333333,0.0,1.1167049E7
175360,2.9226666666666667,0.0,1.07379E7
175680,2.928,0.0,1.034416E7
176000,2.933333333333333,0.0,9979511.0
176320,2.9386666666666668,0.0,9638965.0
176640,2.944,0.0,9316375.0
176960,2.949333333333333,0.0,9009202.0
177280,2.9546666666666668,0.0,8714172.0
177600,2.96,0.0,8428611.0
177920,2.965333333333333,0.0,8151755.0
178240,2.970666666666667,0.0,7882713.0
178560,2.976,0.0,7619776.0
178880,2.981333333333333,0.0,7362351.0
179200,2.986666666666667,0.0,7110327.0
179520,2.992,0.0,6864967.0
179840,2.997333333333333,0.0,6626273.0
180160,3.002666666666667,0.0,6393950.0
180480,3.008,0.0,6167827.0
180800,3.013333333333333,0.0,5947827.0
181120,3.018666666666667,0.0,5735065.0
181440,3.024,0.0,5529787.0
181760,3.029333333333333,0.0,5332332.0
182080,3.034666666666667,0.0,5142608.0
182400,3.04,0.0,4960120.0
182720,3.0453333333333332,0.0,4785539.0
183040,3.050666666666667,0.0,4619554.0
183360,3.056,0.0,4461569.0
183680,3.0613333333333332,0.0,4311061.0
184000,3.066666666666667,0.0,4168197.0
184320,3.072,0.0,4033505.0
184640,3.0773333333333333,0.0,3906738.0
184960,3.082666666666667,0.0,3787752.0
185280,3.088,0.0,3676326.0
185600,3.0933333333333333,0.0,3572192.0
185920,3.0986666666666665,0.0,3475301.0
186240,3.104,0.0,3385545.0
186560,3.1093333333333333,0.0,3303390.0
186880,3.1146666666666665,0.0,3228639.0
187200,3.12,0.0,3160681.0
187520,3.1253333333333333,0.0,3099863.0
187840,3.1306666666666665,0.0,3046184.0
188160,3.136,0.0,2999825.0
188480,3.1413333333333333,0.0,2960706.0
188800,3.1466666666666665,0.0,2928671.0
189120,3.152,0.0,2904075.0
189440,3.1573333333333333,0.0,2886749.0
189760,3.1626666666666665,0.0,2876913.0
190080,3.168,0.0,2874939.0
190400,3.1733333333333333,0.0,2880551.0
190720,3.1786666666666665,0.0,2893575.0
191040,3.184,0.0,2914573.0
191360,3.1893333333333334,0.0,2943785.0
191680,3.1946666666666665,0.0,2981429.0
192000,3.2,0.0,3027410.0
192320,3.2053333333333334,0.0,3081742.0
192640,3.2106666666666666,0.0,3144770.0
192960,3.216,0.0,3216820.0
193280,3.2213333333333334,0.0,3297753.0
193600,3.2266666666666666,0.0,3387468.0
193920,3.232,0.0,3486110.0
194240,3.2373333333333334,0.0,3594500.0
194560,3.2426666666666666,0.0,3712915.0
194880,3.248,0.0,3840661.0
195200,3.2533333333333334,0.0,3977268.0
195520,3.2586666666666666,0.0,4123368.0
195840,3.264,0.0,4279541.0
196160,3.2693333333333334,0.0,4446008.0
196480,3.2746666666666666,0.0,4622179.0
196800,3.28,0.0,4807937.0
197120,3.2853333333333334,0.0,5003148.0
197440,3.2906666666666666,0.0,5208324.0
197760,3.296,0.0,5423278.0
198080,3.3013333333333335,0.0,5647188.0
198400,3.3066666666666666,0.0,5880039.0
198720,3.312,0.0,6121889.0
199040,3.3173333333333335,0.0,6373349.0
199360,3.3226666666666667,0.0,6633406.0
199680,3.328,0.0,6901006.0
200000,3.3333333333333335,0.0,7176504.0
200320,3.3386666666666667,0.0,7459786.0
200640,3.344,0.0,7750793.0
200960,3.3493333333333335,0.0,8047823.0
201280,3.3546666666666667,0.0,8351372.0
201600,3.36,0.0,8662716.0
201920,3.3653333333333335,0.0,8980635.0
202240,3.3706666666666667,0.0,9301021.0
202560,3.376,0.0,9619127.0
202880,3.3813333333333335,0.0,9937079.0
203200,3.3866666666666667,0.0,1.0261539E7
203520,3.392,0.0,1.0592991E7
203840,3.3973333333333335,0.0,1.0928647E7
204160,3.4026666666666667,0.0,1.1263611E7
204480,3.408,0.0,1.1596102E7
204800,3.4133333333333336,0.0,1.1926342E7
205120,3.4186666666666667,0.0,1.2251675E7
205440,3.424,0.0,1.2569591E7
205760,3.429333333333333,0.0,1.2880788E7
206080,3.4346666666666668,0.0,1.3185082E7
206400,3.44,0.0,1.3481228E7
206720,3.445333333333333,0.0,1.3767361E7
207040,3.4506666666666668,0.0,1.4042973E7
207360,3.456,0.0,1.4307704E7
207680,3.461333333333333,0.0,1.4564031E7
208000,3.466666666666667,0.0,1.4813742E7
208320,3.472,0.0,1.5052528E7
208640,3.477333333333333,0.0,1.5275848E7
208960,3.482666666666667,0.0,1.5482275E7
209280,3.488,0.0,1.567071E7
209600,3.493333333333333,0.0,1.5838309E7
209920,3.498666666666667,0.0,1.5980848E7
210240,3.504,0.0,1.6098994E7
210560,3.509333333333333,0.0,1.6194489E7
210880,3.514666666666667,0.0,1.6266899E7
211200,3.52,0.0,1.6312019E7
211520,3.525333333333333,0.0,1.6330134E7
211840,3.530666666666667,0.0,1.6322137E7
212160,3.536,0.0,1.62871E7
212480,3.541333333333333,0.0,1.6224246E7
212800,3.546666666666667,0.0,1.6131112E7
213120,3.552,0.0,1.6008746E7
213440,3.5573333333333332,0.0,1.5859501E7
213760,3.562666666666667,0.0,1.568313E7
214080,3.568,0.0,1.5479683E7
214400,3.5733333333333333,0.0,1.5249618E7
214720,3.578666666666667,0.0,1.4992949E7
215040,3.584,0.0,1.4711419E7
215360,3.5893333333333333,0.0,1.4407444E7
215680,3.5946666666666665,0.0,1.4081449E7
216000,3.6,0.0,1.3733716E7
216320,3.6053333333333333,0.0,1.3367682E7
216640,3.6106666666666665,0.0,1.298575E7
216960,3.616,0.0,1.2589847E7
217280,3.6213333333333333,0.0,1.2180613E7
217600,3.6266666666666665,0.0,1.1759406E7
217920,3.632,0.0,1.1330835E7
218240,3.6373333333333333,0.0,1.0896444E7
