RT(milliseconds),RT(minutes) - NOT USED BY IMPORT,RI,TIC,,,,,,,,,,,,,
29760,0.496,0,321462,,,,,,,,,,,,,
30080,0.501333333,0,323897,,,,,,,,,,,,,
30400,0.506666667,0,320444,,,,,,,,,,,,,
30720,0.512,0,319261,,,,,,,,,,,,,
31040,0.517333333,0,320782,,,,,,,,,,,,,
31360,0.522666667,0,317348,,,,,,,,,,,,,
31680,0.528,0,317106,,,,,,,,,,,,,
32000,0.533333333,0,317421,,,,,,,,,,,,,
32320,0.538666667,0,317734,,,,,,,,,,,,,
32640,0.544,0,319037,,,,,,,,,,,,,
32960,0.549333333,0,320322,,,,,,,,,,,,,
33280,0.554666667,0,319605,,,,,,,,,,,,,
33600,0.56,0,317047,,,,,,,,,,,,,
33920,0.565333333,0,316758,,,,,,,,,,,,,
34240,0.570666667,0,318162,,,,,,,,,,,,,
34560,0.576,0,316871,,,,,,,,,,,,,
34880,0.581333333,0,313621,,,,,,,,,,,,,
35200,0.586666667,0,316193,,,,,,,,,,,,,
35520,0.592,0,308764,,,,,,,,,,,,,
35840,0.597333333,0,308202,,,,,,,,,,,,,
36160,0.602666667,0,317853,,,,,,,,,,,,,
36480,0.608,0,318443,,,,,,,,,,,,,
36800,0.613333333,0,318159,,,,,,,,,,,,,
37120,0.618666667,0,316964,,,,,,,,,,,,,
37440,0.624,0,315245,,,,,,,,,,,,,
37760,0.629333333,0,314577,,,,,,,,,,,,,
38080,0.634666667,0,314623,,,,,,,,,,,,,
38400,0.64,0,314432,,,,,,,,,,,,,
38720,0.645333333,0,313567,,,,,,,,,,,,,
39040,0.650666667,0,312465,,,,,,,,,,,,,
39360,0.656,0,312332,,,,,,,,,,,,,
39680,0.661333333,0,312227,,,,,,,,,,,,,
40000,0.666666667,0,311389,,,,,,,,,,,,,
40320,0.672,0,311088,,,,,,,,,,,,,
40640,0.677333333,0,312103,,,,,,,,,,,,,
40960,0.682666667,0,312401,,,,,,,,,,,,,
41280,0.688,0,311511,,,,,,,,,,,,,
41600,0.693333333,0,311569,,,,,,,,,,,,,
41920,0.698666667,0,311475,,,,,,,,,,,,,
42240,0.704,0,310066,,,,,,,,,,,,,
42560,0.709333333,0,309012,,,,,,,,,,,,,
42880,0.714666667,0,310501,,,,,,,,,,,,,
43200,0.72,0,309851,,,,,,,,,,,,,
43520,0.725333333,0,309070,,,,,,,,,,,,,
43840,0.730666667,0,308612,,,,,,,,,,,,,
44160,0.736,0,308774,,,,,,,,,,,,,
44480,0.741333333,0,308033,,,,,,,,,,,,,
44800,0.746666667,0,307746,,,,,,,,,,,,,
45120,0.752,0,307303,,,,,,,,,,,,,
45440,0.757333333,0,306535,,,,,,,,,,,,,
45760,0.762666667,0,306732,,,,,,,,,,,,,
46080,0.768,0,305395,,,,,,,,,,,,,
46400,0.773333333,0,305708,,,,,,,,,,,,,
46720,0.778666667,0,305827,,,,,,,,,,,,,
47040,0.784,0,305437,,,,,,,,,,,,,
47360,0.789333333,0,305815,,,,,,,,,,,,,
47680,0.794666667,0,305598,,,,,,,,,,,,,
48000,0.8,0,303978,,,,,,,,,,,,,
48320,0.805333333,0,303029,,,,,,,,,,,,,
48640,0.810666667,0,303718,,,,,,,,,,,,,
48960,0.816,0,304252,,,,,,,,,,,,,
49280,0.821333333,0,302600,,,,,,,,,,,,,
49600,0.826666667,0,302390,,,,,,,,,,,,,
49920,0.832,0,302596,,,,,,,,,,,,,
50240,0.837333333,0,302230,,,,,,,,,,,,,
50560,0.842666667,0,301708,,,,,,,,,,,,,
50880,0.848,0,302152,,,,,,,,,,,,,
51200,0.853333333,0,300987,,,,,,,,,,,,,
51520,0.858666667,0,299196,,,,,,,,,,,,,
51840,0.864,0,300030,,,,,,,,,,,,,
52160,0.869333333,0,300094,,,,,,,,,,,,,
52480,0.874666667,0,298733,,,,,,,,,,,,,
52800,0.88,0,297811,,,,,,,,,,,,,
53120,0.885333333,0,298740,,,,,,,,,,,,,
53440,0.890666667,0,298504,,,,,,,,,,,,,
