RT(milliseconds),RT(minutes) - NOT USED BY IMPORT,RI,TIC
0,0.0,0.0,270455.0
320,0.005333333333333333,0.0,267858.0
640,0.010666666666666666,0.0,265044.0
960,0.016,0.0,281309.0
1280,0.021333333333333333,0.0,267433.0
1600,0.02666666666666667,0.0,268246.0
1920,0.032,0.0,272179.0
2240,0.037333333333333336,0.0,271657.0
2560,0.042666666666666665,0.0,271466.0
2880,0.048,0.0,270414.0
3200,0.05333333333333334,0.0,271515.0
3520,0.058666666666666666,0.0,272065.0
3840,0.064,0.0,271116.0
4160,0.06933333333333333,0.0,271328.0
4480,0.07466666666666667,0.0,272938.0
4800,0.08,0.0,274710.0
5120,0.08533333333333333,0.0,276320.0
5440,0.09066666666666667,0.0,278183.0
5760,0.096,0.0,281083.0
6080,0.10133333333333333,0.0,282843.0
6400,0.10666666666666667,0.0,285625.0
6720,0.112,0.0,287094.0
7040,0.11733333333333333,0.0,289323.0
7360,0.12266666666666666,0.0,293525.0
7680,0.128,0.0,295530.0
8000,0.13333333333333333,0.0,297706.0
8320,0.13866666666666666,0.0,299997.0
8640,0.144,0.0,302950.0
8960,0.14933333333333335,0.0,305166.0
9280,0.15466666666666667,0.0,307872.0
9600,0.16,0.0,311077.0
9920,0.16533333333333333,0.0,312510.0
10240,0.17066666666666666,0.0,313952.0
10560,0.176,0.0,316591.0
10880,0.18133333333333335,0.0,318930.0
11200,0.18666666666666668,0.0,321883.0
11520,0.192,0.0,324152.0
11840,0.19733333333333333,0.0,326185.0
12160,0.20266666666666666,0.0,327594.0
12480,0.208,0.0,329340.0
12800,0.21333333333333335,0.0,332564.0
13120,0.21866666666666668,0.0,332999.0
13440,0.224,0.0,332788.0
13760,0.22933333333333333,0.0,334594.0
14080,0.23466666666666666,0.0,336475.0
14400,0.24,0.0,337597.0
14720,0.24533333333333332,0.0,338978.0
15040,0.25066666666666665,0.0,339419.0
15360,0.256,0.0,341025.0
15680,0.2613333333333333,0.0,343106.0
16000,0.26666666666666666,0.0,343486.0
16320,0.272,0.0,344329.0
16640,0.2773333333333333,0.0,345585.0
16960,0.2826666666666667,0.0,347520.0
17280,0.288,0.0,347440.0
17600,0.29333333333333333,0.0,347631.0
17920,0.2986666666666667,0.0,347860.0
18240,0.304,0.0,348829.0
18560,0.30933333333333335,0.0,350215.0
18880,0.31466666666666665,0.0,350615.0
19200,0.32,0.0,352092.0
19520,0.3253333333333333,0.0,352090.0
19840,0.33066666666666666,0.0,352953.0
20160,0.336,0.0,353865.0
20480,0.3413333333333333,0.0,354868.0
20800,0.3466666666666667,0.0,355692.0
21120,0.352,0.0,358484.0
21440,0.35733333333333334,0.0,357304.0
21760,0.3626666666666667,0.0,356290.0
22080,0.368,0.0,357210.0
22400,0.37333333333333335,0.0,358182.0
22720,0.37866666666666665,0.0,358807.0
23040,0.384,0.0,360078.0
23360,0.3893333333333333,0.0,361964.0
23680,0.39466666666666667,0.0,360227.0
24000,0.4,0.0,359016.0
24320,0.4053333333333333,0.0,359827.0
24640,0.4106666666666667,0.0,360388.0
24960,0.416,0.0,361513.0
25280,0.42133333333333334,0.0,362015.0
25600,0.4266666666666667,0.0,364655.0
25920,0.432,0.0,363539.0
26240,0.43733333333333335,0.0,360175.0
26560,0.44266666666666665,0.0,361098.0
26880,0.448,0.0,362629.0
27200,0.4533333333333333,0.0,363428.0
27520,0.45866666666666667,0.0,363820.0
27840,0.464,0.0,364890.0
28160,0.4693333333333333,0.0,366078.0
28480,0.4746666666666667,0.0,364760.0
28800,0.48,0.0,363179.0
29120,0.48533333333333334,0.0,364319.0
29440,0.49066666666666664,0.0,367049.0
29760,0.496,0.0,368366.0
30080,0.5013333333333333,0.0,366944.0
30400,0.5066666666666667,0.0,365656.0
30720,0.512,0.0,366136.0
31040,0.5173333333333333,0.0,366172.0
31360,0.5226666666666666,0.0,366519.0
31680,0.528,0.0,368226.0
32000,0.5333333333333333,0.0,368276.0
32320,0.5386666666666666,0.0,366745.0
32640,0.544,0.0,366799.0
32960,0.5493333333333333,0.0,367724.0
33280,0.5546666666666666,0.0,367626.0
33600,0.56,0.0,367997.0
33920,0.5653333333333334,0.0,368593.0
34240,0.5706666666666667,0.0,368429.0
34560,0.576,0.0,368598.0
34880,0.5813333333333334,0.0,367369.0
35200,0.5866666666666667,0.0,367085.0
35520,0.592,0.0,368726.0
35840,0.5973333333333334,0.0,371529.0
36160,0.6026666666666667,0.0,369832.0
36480,0.608,0.0,368406.0
36800,0.6133333333333333,0.0,369384.0
37120,0.6186666666666667,0.0,369187.0
37440,0.624,0.0,370042.0
37760,0.6293333333333333,0.0,371951.0
38080,0.6346666666666667,0.0,372911.0
38400,0.64,0.0,370849.0
38720,0.6453333333333333,0.0,370150.0
39040,0.6506666666666666,0.0,370869.0
39360,0.656,0.0,370570.0
39680,0.6613333333333333,0.0,370104.0
40000,0.6666666666666666,0.0,370535.0
40320,0.672,0.0,372217.0
40640,0.6773333333333333,0.0,372833.0
40960,0.6826666666666666,0.0,372192.0
41280,0.688,0.0,371735.0
41600,0.6933333333333334,0.0,370941.0
41920,0.6986666666666667,0.0,371660.0
42240,0.704,0.0,373253.0
42560,0.7093333333333334,0.0,373215.0
42880,0.7146666666666667,0.0,371418.0
43200,0.72,0.0,371977.0
43520,0.7253333333333334,0.0,371911.0
43840,0.7306666666666667,0.0,372648.0
44160,0.736,0.0,372663.0
44480,0.7413333333333333,0.0,372813.0
44800,0.7466666666666667,0.0,373218.0
45120,0.752,0.0,373497.0
45440,0.7573333333333333,0.0,372895.0
45760,0.7626666666666667,0.0,372882.0
46080,0.768,0.0,373114.0
46400,0.7733333333333333,0.0,373986.0
46720,0.7786666666666666,0.0,375719.0
47040,0.784,0.0,374881.0
47360,0.7893333333333333,0.0,373999.0
47680,0.7946666666666666,0.0,373846.0
48000,0.8,0.0,373869.0
48320,0.8053333333333333,0.0,374322.0
48640,0.8106666666666666,0.0,374659.0
48960,0.816,0.0,374583.0
49280,0.8213333333333334,0.0,374298.0
49600,0.8266666666666667,0.0,375176.0
49920,0.832,0.0,375125.0
50240,0.8373333333333334,0.0,374647.0
50560,0.8426666666666667,0.0,375957.0
50880,0.848,0.0,375396.0
51200,0.8533333333333334,0.0,374424.0
51520,0.8586666666666667,0.0,375057.0
51840,0.864,0.0,375897.0
52160,0.8693333333333333,0.0,375559.0
52480,0.8746666666666667,0.0,375217.0
52800,0.88,0.0,374866.0
53120,0.8853333333333333,0.0,375461.0
53440,0.8906666666666667,0.0,376195.0
53760,0.896,0.0,377061.0
54080,0.9013333333333333,0.0,378213.0
54400,0.9066666666666666,0.0,377892.0
54720,0.912,0.0,377020.0
55040,0.9173333333333333,0.0,376346.0
55360,0.9226666666666666,0.0,376365.0
55680,0.928,0.0,376725.0
56000,0.9333333333333333,0.0,376259.0
56320,0.9386666666666666,0.0,377769.0
56640,0.944,0.0,378013.0
56960,0.9493333333333334,0.0,376253.0
57280,0.9546666666666667,0.0,376751.0
57600,0.96,0.0,377052.0
57920,0.9653333333333334,0.0,377945.0
58240,0.9706666666666667,0.0,378438.0
58560,0.976,0.0,379247.0
58880,0.9813333333333333,0.0,378909.0
59200,0.9866666666666667,0.0,376843.0
59520,0.992,0.0,377018.0
59840,0.9973333333333333,0.0,377316.0
60160,1.0026666666666666,0.0,378576.0
60480,1.008,0.0,379718.0
60800,1.0133333333333334,0.0,379162.0
61120,1.0186666666666666,0.0,377963.0
61440,1.024,0.0,377366.0
61760,1.0293333333333334,0.0,378205.0
62080,1.0346666666666666,0.0,379038.0
62400,1.04,0.0,378773.0
62720,1.0453333333333332,0.0,378734.0
63040,1.0506666666666666,0.0,378281.0
63360,1.056,0.0,379051.0
63680,1.0613333333333332,0.0,378929.0
64000,1.0666666666666667,0.0,378155.0
64320,1.072,0.0,377666.0
64640,1.0773333333333333,0.0,377452.0
64960,1.0826666666666667,0.0,377975.0
65280,1.088,0.0,378919.0
65600,1.0933333333333333,0.0,379592.0
65920,1.0986666666666667,0.0,377818.0
66240,1.104,0.0,377651.0
66560,1.1093333333333333,0.0,377964.0
66880,1.1146666666666667,0.0,376963.0
67200,1.12,0.0,378439.0
67520,1.1253333333333333,0.0,378518.0
67840,1.1306666666666667,0.0,378669.0
68160,1.136,0.0,377964.0
68480,1.1413333333333333,0.0,377594.0
68800,1.1466666666666667,0.0,377873.0
69120,1.152,0.0,378256.0
69440,1.1573333333333333,0.0,379814.0
69760,1.1626666666666667,0.0,379402.0
70080,1.168,0.0,378262.0
70400,1.1733333333333333,0.0,378567.0
70720,1.1786666666666668,0.0,378581.0
71040,1.184,0.0,378594.0
71360,1.1893333333333334,0.0,378878.0
71680,1.1946666666666668,0.0,379868.0
72000,1.2,0.0,380118.0
72320,1.2053333333333334,0.0,379713.0
72640,1.2106666666666666,0.0,379776.0
72960,1.216,0.0,380158.0
73280,1.2213333333333334,0.0,380312.0
73600,1.2266666666666666,0.0,380562.0
73920,1.232,0.0,382048.0
74240,1.2373333333333334,0.0,383285.0
74560,1.2426666666666666,0.0,382643.0
74880,1.248,0.0,380636.0
75200,1.2533333333333334,0.0,379852.0
75520,1.2586666666666666,0.0,381395.0
75840,1.264,0.0,381327.0
76160,1.2693333333333334,0.0,382036.0
76480,1.2746666666666666,0.0,382406.0
76800,1.28,0.0,381267.0
77120,1.2853333333333334,0.0,381652.0
77440,1.2906666666666666,0.0,382133.0
77760,1.296,0.0,382353.0
78080,1.3013333333333332,0.0,381131.0
78400,1.3066666666666666,0.0,382500.0
78720,1.312,0.0,382371.0
79040,1.3173333333333332,0.0,381520.0
79360,1.3226666666666667,0.0,383043.0
79680,1.328,0.0,383362.0
80000,1.3333333333333333,0.0,383520.0
80320,1.3386666666666667,0.0,383662.0
80640,1.344,0.0,383601.0
80960,1.3493333333333333,0.0,383832.0
81280,1.3546666666666667,0.0,383499.0
81600,1.36,0.0,383232.0
81920,1.3653333333333333,0.0,385947.0
82240,1.3706666666666667,0.0,389325.0
82560,1.376,0.0,398003.0
82880,1.3813333333333333,0.0,421729.0
83200,1.3866666666666667,0.0,483083.0
83520,1.392,0.0,631289.0
83840,1.3973333333333333,0.0,950979.0
84160,1.4026666666666667,0.0,1576888.0
84480,1.408,0.0,2687380.0
84800,1.4133333333333333,0.0,4484922.0
85120,1.4186666666666667,0.0,7160087.0
85440,1.424,0.0,1.084787E7
85760,1.4293333333333333,0.0,1.560104E7
86080,1.4346666666666668,0.0,2.1388852E7
86400,1.44,0.0,2.8116042E7
86720,1.4453333333333334,0.0,3.562852E7
87040,1.4506666666666668,0.0,4.3774084E7
87360,1.456,0.0,5.238034E7
87680,1.4613333333333334,0.0,6.127502E7
