RT(milliseconds),RT(minutes) - NOT USED BY IMPORT,RI,TIC
45760,0.7626666666666667,0.0,368688.0
46080,0.768,0.0,370875.0
46400,0.7733333333333333,0.0,369546.0
46720,0.7786666666666666,0.0,367735.0
47040,0.784,0.0,369801.0
47360,0.7893333333333333,0.0,369010.0
47680,0.7946666666666666,0.0,368727.0
48000,0.8,0.0,368180.0
48320,0.8053333333333333,0.0,368885.0
48640,0.8106666666666666,0.0,369491.0
48960,0.816,0.0,369699.0
49280,0.8213333333333334,0.0,369862.0
49600,0.8266666666666667,0.0,370014.0
49920,0.832,0.0,369856.0
50240,0.8373333333333334,0.0,370342.0
50560,0.8426666666666667,0.0,370559.0
50880,0.848,0.0,370790.0
51200,0.8533333333333334,0.0,369856.0
51520,0.8586666666666667,0.0,369383.0
51840,0.864,0.0,370692.0
52160,0.8693333333333333,0.0,371190.0
52480,0.8746666666666667,0.0,371957.0
52800,0.88,0.0,370570.0
53120,0.8853333333333333,0.0,369399.0
53440,0.8906666666666667,0.0,370822.0
53760,0.896,0.0,372312.0
54080,0.9013333333333333,0.0,371083.0
54400,0.9066666666666666,0.0,370365.0
54720,0.912,0.0,373095.0
55040,0.9173333333333333,0.0,371970.0
55360,0.9226666666666666,0.0,367944.0
55680,0.928,0.0,368722.0
56000,0.9333333333333333,0.0,369624.0
56320,0.9386666666666666,0.0,369802.0
56640,0.944,0.0,370418.0
56960,0.9493333333333334,0.0,370597.0
57280,0.9546666666666667,0.0,369295.0
57600,0.96,0.0,370464.0
57920,0.9653333333333334,0.0,369964.0
58240,0.9706666666666667,0.0,370422.0
58560,0.976,0.0,371257.0
58880,0.9813333333333333,0.0,369798.0
59200,0.9866666666666667,0.0,369729.0
59520,0.992,0.0,370205.0
59840,0.9973333333333333,0.0,369636.0
60160,1.0026666666666666,0.0,369132.0
60480,1.008,0.0,369694.0
60800,1.0133333333333334,0.0,371019.0
61120,1.0186666666666666,0.0,371334.0
61440,1.024,0.0,370933.0
61760,1.0293333333333334,0.0,371095.0
62080,1.0346666666666666,0.0,372289.0
62400,1.04,0.0,372262.0
62720,1.0453333333333332,0.0,371543.0
63040,1.0506666666666666,0.0,371517.0
63360,1.056,0.0,370924.0
63680,1.0613333333333332,0.0,370301.0
64000,1.0666666666666667,0.0,371345.0
64320,1.072,0.0,369665.0
64640,1.0773333333333333,0.0,369590.0
64960,1.0826666666666667,0.0,371775.0
65280,1.088,0.0,372485.0
65600,1.0933333333333333,0.0,369924.0
65920,1.0986666666666667,0.0,370791.0
66240,1.104,0.0,370284.0
66560,1.1093333333333333,0.0,369728.0
66880,1.1146666666666667,0.0,370436.0
67200,1.12,0.0,369624.0
67520,1.1253333333333333,0.0,370899.0
67840,1.1306666666666667,0.0,370276.0
68160,1.136,0.0,370530.0
68480,1.1413333333333333,0.0,370948.0
68800,1.1466666666666667,0.0,371320.0
69120,1.152,0.0,371990.0
69440,1.1573333333333333,0.0,370367.0
69760,1.1626666666666667,0.0,371217.0
70080,1.168,0.0,371891.0
70400,1.1733333333333333,0.0,373324.0
70720,1.1786666666666668,0.0,372673.0
71040,1.184,0.0,370755.0
71360,1.1893333333333334,0.0,372943.0
71680,1.1946666666666668,0.0,373718.0
72000,1.2,0.0,370176.0
72320,1.2053333333333334,0.0,371472.0
72640,1.2106666666666666,0.0,372186.0
72960,1.216,0.0,372230.0
73280,1.2213333333333334,0.0,372606.0
73600,1.2266666666666666,0.0,371027.0
73920,1.232,0.0,372266.0
74240,1.2373333333333334,0.0,371762.0
74560,1.2426666666666666,0.0,371863.0
74880,1.248,0.0,373475.0
75200,1.2533333333333334,0.0,373877.0
75520,1.2586666666666666,0.0,372446.0
75840,1.264,0.0,371528.0
76160,1.2693333333333334,0.0,371093.0
76480,1.2746666666666666,0.0,369961.0
76800,1.28,0.0,370849.0
77120,1.2853333333333334,0.0,371276.0
77440,1.2906666666666666,0.0,372091.0
77760,1.296,0.0,371395.0
78080,1.3013333333333332,0.0,371753.0
78400,1.3066666666666666,0.0,372680.0
78720,1.312,0.0,372368.0
79040,1.3173333333333332,0.0,372856.0
79360,1.3226666666666667,0.0,372923.0
79680,1.328,0.0,372991.0
80000,1.3333333333333333,0.0,373118.0
80320,1.3386666666666667,0.0,373411.0
80640,1.344,0.0,374523.0
80960,1.3493333333333333,0.0,374917.0
81280,1.3546666666666667,0.0,376276.0
